release,made_date,stream,horizon,target_date,fit,observed,median,lo30,hi30,lo60,hi60,lo90,hi90
results-v1.15.0,2026-06-08,recovered,21,2026-06-29,frozen,167.0,586.5,475.9,743.0,371.6,952.4,198.75,1663.6
results-1591,2026-06-08,recovered,21,2026-06-29,frozen,167.0,586.5,475.9,743.0,371.6,952.4,198.75,1663.6
results-1573,2026-06-08,recovered,21,2026-06-29,frozen,167.0,322.0,195.55,535.05,91.0,854.2,2.0,2079.65
results-1527,2026-06-08,recovered,21,2026-06-29,frozen,167.0,271.0,135.3,465.4,79.8,801.8,0.0,1825.6
results-1505,2026-06-08,recovered,21,2026-06-29,frozen,167.0,271.0,135.3,465.4,79.8,801.8,0.0,1825.6
results-v1.13.2,2026-06-08,recovered,21,2026-06-29,frozen,167.0,271.0,135.3,465.4,79.8,801.8,0.0,1825.6
results-1489,2026-06-08,recovered,21,2026-06-29,frozen,167.0,271.0,135.3,465.4,79.8,801.8,0.0,1825.6
results-1479,2026-06-08,recovered,21,2026-06-29,frozen,167.0,271.0,135.3,465.4,79.8,801.8,0.0,1825.6
results-1469,2026-06-08,recovered,21,2026-06-29,frozen,167.0,271.0,135.3,465.4,79.8,801.8,0.0,1825.6
results-1462,2026-06-08,recovered,21,2026-06-29,frozen,167.0,271.0,135.3,465.4,79.8,801.8,0.0,1825.6
results-v1.12.0,2026-06-08,recovered,21,2026-06-29,frozen,167.0,307.5,210.65,467.35,83.2,739.2,4.95,1451.0
results-1446,2026-06-08,recovered,21,2026-06-29,frozen,167.0,307.5,210.65,467.35,83.2,739.2,4.95,1451.0
results-1441,2026-06-08,recovered,21,2026-06-29,frozen,167.0,307.5,210.65,467.35,83.2,739.2,4.95,1451.0
results-1394,2026-06-08,recovered,21,2026-06-29,frozen,167.0,309.0,216.65,476.7,77.6,740.6,1.0,1518.7
results-1391,2026-06-08,recovered,21,2026-06-29,frozen,167.0,309.0,216.65,476.7,77.6,740.6,1.0,1518.7
results-1359,2026-06-08,recovered,21,2026-06-29,frozen,167.0,309.0,216.65,476.7,77.6,740.6,1.0,1518.7
results-v1.16.0,2026-06-08,recovered,28,2026-07-06,frozen,258.0,1106.0,797.9,1398.85,614.8,2167.2,394.45,4994.85
results-v1.15.0,2026-06-08,recovered,28,2026-07-06,frozen,258.0,1063.0,797.25,1425.95,600.8,1829.2,358.7,3936.95
results-1591,2026-06-08,recovered,28,2026-07-06,frozen,258.0,1063.0,797.25,1425.95,600.8,1829.2,358.7,3936.95
results-1573,2026-06-08,recovered,28,2026-07-06,frozen,258.0,587.0,325.25,963.35,154.6,1735.2,4.85,5950.5
results-1527,2026-06-08,recovered,28,2026-07-06,frozen,258.0,559.5,321.95,897.2,136.6,1617.4,1.9,5016.65
results-1505,2026-06-08,recovered,28,2026-07-06,frozen,258.0,559.5,321.95,897.2,136.6,1617.4,1.9,5016.65
results-v1.13.2,2026-06-08,recovered,28,2026-07-06,frozen,258.0,559.5,321.95,897.2,136.6,1617.4,1.9,5016.65
results-1489,2026-06-08,recovered,28,2026-07-06,frozen,258.0,559.5,321.95,897.2,136.6,1617.4,1.9,5016.65
results-1479,2026-06-08,recovered,28,2026-07-06,frozen,258.0,559.5,321.95,897.2,136.6,1617.4,1.9,5016.65
results-1469,2026-06-08,recovered,28,2026-07-06,frozen,258.0,559.5,321.95,897.2,136.6,1617.4,1.9,5016.65
results-1462,2026-06-08,recovered,28,2026-07-06,frozen,258.0,559.5,321.95,897.2,136.6,1617.4,1.9,5016.65
results-v1.12.0,2026-06-08,recovered,28,2026-07-06,frozen,258.0,519.0,301.2,795.5,123.6,1477.4,0.0,4088.55
results-1446,2026-06-08,recovered,28,2026-07-06,frozen,258.0,519.0,301.2,795.5,123.6,1477.4,0.0,4088.55
results-1441,2026-06-08,recovered,28,2026-07-06,frozen,258.0,519.0,301.2,795.5,123.6,1477.4,0.0,4088.55
results-1394,2026-06-08,recovered,28,2026-07-06,frozen,258.0,593.5,354.65,854.6,173.0,1421.0,10.0,5783.75
results-1391,2026-06-08,recovered,28,2026-07-06,frozen,258.0,593.5,354.65,854.6,173.0,1421.0,10.0,5783.75
results-1359,2026-06-08,recovered,28,2026-07-06,frozen,258.0,593.5,354.65,854.6,173.0,1421.0,10.0,5783.75
results-1359,2026-07-16,recovered,7,2026-07-23,baseline,150.0,91.46,80.77,100.4,68.54,111.0,47.8,134.05
results-1359,2026-07-16,recovered,7,2026-07-23,frozen,150.0,92.5,38.6,158.4,10.0,238.2,0.0,538.7
results-1359,2026-07-16,recovered,14,2026-07-30,baseline,261.0,159.99,146.31,177.49,131.32,194.67,97.76,222.02
results-1359,2026-07-16,recovered,14,2026-07-30,frozen,261.0,207.0,89.95,390.7,16.8,561.6,0.0,1430.0
results-1359,2026-07-16,recovered,21,2026-08-06,baseline,420.0,252.29,234.69,268.1,204.09,290.77,166.64,325.29
results-1359,2026-07-16,recovered,21,2026-08-06,frozen,420.0,379.0,190.65,689.15,44.0,1091.0,0.0,3709.55
results-1359,2026-07-16,recovered,28,2026-08-13,baseline,586.0,312.5,291.65,332.0,261.6,357.0,203.75,403.35
results-1359,2026-07-16,recovered,28,2026-08-13,frozen,586.0,514.5,254.95,990.2,78.4,1667.8,0.95,7360.15
results-1391,2026-07-18,recovered,7,2026-07-25,baseline,105.0,147.0,136.88,156.42,123.0,171.96,92.0,198.32
results-1391,2026-07-18,recovered,7,2026-07-25,frozen,105.0,137.5,72.0,208.7,13.0,326.2,0.0,675.35
results-1391,2026-07-18,recovered,14,2026-08-01,baseline,242.0,216.21,198.84,229.54,180.26,245.22,146.43,275.56
results-1391,2026-07-18,recovered,14,2026-08-01,frozen,242.0,275.5,139.15,443.05,38.6,720.6,0.0,1395.6
results-1391,2026-07-18,recovered,21,2026-08-08,baseline,383.0,290.43,268.46,309.25,237.29,328.4,196.49,365.17
results-1391,2026-07-18,recovered,21,2026-08-08,frozen,383.0,488.0,243.65,761.45,50.0,1312.0,0.0,2486.9
results-1391,2026-07-18,recovered,28,2026-08-15,baseline,574.0,373.5,328.78,404.68,288.76,447.47,234.21,540.4
results-1391,2026-07-18,recovered,28,2026-08-15,frozen,574.0,625.5,292.55,1023.05,67.2,1963.0,0.0,4624.6
results-1394,2026-07-19,recovered,7,2026-07-26,baseline,114.0,136.0,124.56,148.35,111.66,164.0,92.85,189.62
results-1394,2026-07-19,recovered,7,2026-07-26,frozen,114.0,138.0,51.0,212.7,14.8,348.0,0.0,837.15
results-1394,2026-07-19,recovered,14,2026-08-02,baseline,258.0,197.29,180.0,210.98,155.1,225.55,120.5,261.04
results-1394,2026-07-19,recovered,14,2026-08-02,frozen,258.0,293.5,135.65,521.7,32.8,919.0,0.0,2087.4
results-1394,2026-07-19,recovered,21,2026-08-09,baseline,400.0,297.15,276.33,316.16,251.51,339.47,215.92,382.73
results-1394,2026-07-19,recovered,21,2026-08-09,frozen,400.0,440.5,179.25,798.45,46.6,1317.8,0.0,3584.9
results-1394,2026-07-19,recovered,28,2026-08-16,baseline,592.0,348.5,311.53,386.92,286.88,421.02,233.33,488.77
results-1394,2026-07-19,recovered,28,2026-08-16,frozen,592.0,711.5,270.3,1265.7,48.0,2005.0,0.0,11021.6
results-1441,2026-07-20,recovered,7,2026-07-27,baseline,115.0,117.0,106.1,127.4,85.0,139.16,55.95,170.01
results-1441,2026-07-20,recovered,7,2026-07-27,frozen,115.0,129.0,63.0,207.35,19.6,335.4,0.0,685.7
results-1441,2026-07-20,recovered,14,2026-08-03,baseline,267.0,205.29,187.02,219.95,169.89,238.42,126.55,278.16
results-1441,2026-07-20,recovered,14,2026-08-03,frozen,267.0,272.0,133.25,468.0,38.4,763.6,0.0,1920.95
results-1441,2026-07-20,recovered,21,2026-08-10,baseline,404.0,293.91,276.73,314.69,262.23,336.67,208.98,366.5
results-1441,2026-07-20,recovered,21,2026-08-10,frozen,404.0,425.5,210.65,736.8,63.8,1249.8,0.0,5663.9
results-1441,2026-07-20,recovered,28,2026-08-17,baseline,609.0,379.17,343.42,405.58,300.47,437.45,222.63,496.74
results-1441,2026-07-20,recovered,28,2026-08-17,frozen,609.0,756.0,318.85,1307.1,94.4,2130.8,0.95,8106.05
results-1446,2026-07-24,recovered,7,2026-07-31,baseline,110.0,148.0,133.11,161.4,122.8,173.06,91.86,193.05
results-1446,2026-07-24,recovered,7,2026-07-31,frozen,110.0,137.5,78.65,207.7,26.6,317.2,0.0,561.05
results-1446,2026-07-24,recovered,14,2026-08-07,baseline,272.0,254.28,238.16,273.71,218.58,293.0,177.53,318.27
results-1446,2026-07-24,recovered,14,2026-08-07,frozen,272.0,379.5,224.3,619.65,73.8,964.6,0.0,2258.15
results-1446,2026-07-24,recovered,21,2026-08-14,baseline,450.0,317.76,293.29,332.18,274.29,353.85,236.52,388.69
results-1446,2026-07-24,recovered,21,2026-08-14,frozen,450.0,518.5,280.05,939.35,57.2,1506.0,0.0,5240.45
results-1446,2026-07-24,recovered,28,2026-08-21,baseline,626.0,411.34,390.87,442.09,349.8,473.32,273.64,535.07
results-1446,2026-07-24,recovered,28,2026-08-21,frozen,626.0,660.0,372.7,1314.2,139.2,2352.6,0.0,5367.35
results-v1.12.0,2026-07-25,recovered,7,2026-08-01,baseline,137.0,105.0,91.19,116.35,69.6,130.09,32.21,165.12
results-v1.12.0,2026-07-25,recovered,7,2026-08-01,frozen,137.0,158.5,99.65,226.0,30.8,352.4,0.0,809.1
results-v1.12.0,2026-07-25,recovered,14,2026-08-08,baseline,278.0,251.51,233.86,268.83,212.44,285.15,177.42,312.24
results-v1.12.0,2026-07-25,recovered,14,2026-08-08,frozen,278.0,357.0,211.2,552.05,69.4,946.4,0.95,1958.8
results-v1.12.0,2026-07-25,recovered,21,2026-08-15,baseline,469.0,313.79,296.02,334.02,271.68,361.28,240.42,391.53
results-v1.12.0,2026-07-25,recovered,21,2026-08-15,frozen,469.0,553.0,288.9,844.1,113.4,1463.2,0.0,3349.2
results-v1.12.0,2026-07-25,recovered,28,2026-08-22,baseline,629.0,390.0,358.65,422.23,332.81,456.72,273.24,532.3
results-v1.12.0,2026-07-25,recovered,28,2026-08-22,frozen,629.0,739.5,401.65,1141.7,113.0,2166.6,0.0,10724.4
results-1462,2026-07-26,recovered,7,2026-08-02,baseline,144.0,110.0,96.0,123.0,82.01,135.14,58.95,164.99
results-1462,2026-07-26,recovered,7,2026-08-02,frozen,144.0,130.0,74.65,211.7,17.8,316.8,0.0,613.0
results-1462,2026-07-26,recovered,14,2026-08-09,baseline,286.0,252.36,239.86,268.46,220.44,284.29,192.15,322.1
results-1462,2026-07-26,recovered,14,2026-08-09,frozen,286.0,256.5,163.3,432.7,65.0,712.4,0.0,1945.05
results-1462,2026-07-26,recovered,21,2026-08-16,baseline,478.0,309.79,292.21,323.49,273.29,341.05,247.19,386.94
results-1462,2026-07-26,recovered,21,2026-08-16,frozen,478.0,431.0,267.0,671.4,79.0,1176.6,0.0,2882.75
results-1462,2026-07-26,recovered,28,2026-08-23,baseline,632.0,404.17,374.3,434.12,336.8,459.66,286.95,539.07
results-1462,2026-07-26,recovered,28,2026-08-23,frozen,632.0,539.0,331.6,1047.2,99.6,1804.0,0.0,4485.75
results-1469,2026-07-27,recovered,7,2026-08-03,baseline,152.0,113.19,99.05,126.0,87.96,139.34,65.16,168.0
results-1469,2026-07-27,recovered,7,2026-08-03,frozen,152.0,120.0,55.3,215.0,16.8,387.8,0.0,1084.2
results-1469,2026-07-27,recovered,14,2026-08-10,baseline,289.0,223.51,206.54,246.57,185.07,261.93,152.49,290.61
results-1469,2026-07-27,recovered,14,2026-08-10,frozen,289.0,257.0,142.3,503.45,50.6,1036.6,0.0,2773.35
results-1469,2026-07-27,recovered,21,2026-08-17,baseline,494.0,320.11,299.93,332.21,277.41,356.41,238.99,407.03
results-1469,2026-07-27,recovered,21,2026-08-17,frozen,494.0,449.0,196.25,867.9,77.0,1568.6,0.0,6036.75
results-1469,2026-07-27,recovered,28,2026-08-24,baseline,648.0,417.5,380.2,444.12,342.33,474.27,281.14,548.62
results-1469,2026-07-27,recovered,28,2026-08-24,frozen,648.0,547.5,251.9,1180.15,66.2,2390.2,0.0,12152.1
results-1479,2026-07-28,recovered,7,2026-08-04,baseline,179.0,85.0,74.77,99.0,62.0,110.94,37.84,143.15
results-1479,2026-07-28,recovered,7,2026-08-04,frozen,179.0,154.0,87.65,245.35,28.8,424.0,0.0,801.45
results-1479,2026-07-28,recovered,14,2026-08-11,baseline,321.0,213.38,197.98,231.7,172.66,251.62,129.11,288.63
results-1479,2026-07-28,recovered,14,2026-08-11,frozen,321.0,348.5,206.9,507.15,85.4,863.6,0.0,2382.75
results-1479,2026-07-28,recovered,21,2026-08-18,baseline,518.0,311.01,294.77,329.35,274.33,351.04,229.25,394.1
results-1479,2026-07-28,recovered,21,2026-08-18,frozen,518.0,554.5,316.2,1046.65,146.8,1636.0,0.95,4259.1
results-1479,2026-07-28,recovered,28,2026-08-25,baseline,672.0,383.33,352.41,415.48,326.94,448.47,247.28,518.58
results-1479,2026-07-28,recovered,28,2026-08-25,frozen,672.0,691.5,406.55,1345.45,143.2,2507.4,3.9,8702.95
results-1489,2026-07-31,recovered,7,2026-08-07,baseline,162.0,111.35,102.19,124.6,88.0,144.0,62.11,176.15
results-1489,2026-07-31,recovered,7,2026-08-07,frozen,162.0,184.5,110.5,282.2,40.2,501.4,0.0,1474.75
results-1489,2026-07-31,recovered,14,2026-08-14,baseline,340.0,250.58,229.71,272.13,205.93,291.0,176.83,329.75
results-1489,2026-07-31,recovered,14,2026-08-14,frozen,340.0,433.0,231.15,656.9,86.8,1058.2,0.0,3515.95
results-1489,2026-07-31,recovered,21,2026-08-21,baseline,516.0,363.93,344.37,385.0,322.18,401.03,300.66,436.55
results-1489,2026-07-31,recovered,21,2026-08-21,frozen,516.0,557.0,308.85,915.3,89.0,1704.8,0.0,5985.55
results-1489,2026-07-31,recovered,28,2026-08-28,baseline,661.0,420.95,394.0,456.35,363.93,487.1,308.75,535.05
results-1489,2026-07-31,recovered,28,2026-08-28,frozen,661.0,858.0,463.4,1493.4,136.0,3234.8,0.0,14310.8
results-v1.13.2,2026-08-04,recovered,7,2026-08-11,baseline,142.0,175.89,164.65,188.0,145.83,201.16,128.86,232.1
results-v1.13.2,2026-08-04,recovered,7,2026-08-11,frozen,142.0,98.5,58.25,174.7,20.0,322.8,0.0,672.8
results-v1.13.2,2026-08-04,recovered,14,2026-08-18,baseline,339.0,273.51,257.3,289.77,236.41,306.63,192.19,333.1
results-v1.13.2,2026-08-04,recovered,14,2026-08-18,frozen,339.0,191.5,99.9,353.45,37.2,679.6,0.95,1784.45
results-v1.13.2,2026-08-04,recovered,21,2026-08-25,baseline,493.0,390.16,378.13,411.88,356.0,435.76,319.66,469.55
results-v1.13.2,2026-08-04,recovered,21,2026-08-25,frozen,493.0,360.5,163.0,682.0,60.6,1424.0,1.0,3872.25
results-1505,2026-08-08,recovered,7,2026-08-15,baseline,191.0,140.0,122.2,157.12,107.96,176.17,85.95,207.0
results-1505,2026-08-08,recovered,7,2026-08-15,frozen,191.0,116.5,69.65,192.7,31.8,307.4,0.0,667.6
results-1505,2026-08-08,recovered,14,2026-08-22,baseline,351.0,282.65,267.12,297.04,240.0,318.84,210.98,350.53
results-1505,2026-08-08,recovered,14,2026-08-22,frozen,351.0,229.5,120.9,373.1,48.8,637.4,0.0,1312.5
results-1505,2026-08-08,recovered,21,2026-08-29,baseline,517.0,385.85,362.56,401.26,341.96,431.9,301.29,475.3
results-1505,2026-08-08,recovered,21,2026-08-29,frozen,517.0,319.0,194.65,589.05,69.8,871.2,0.0,2644.95
results-1527,2026-08-10,recovered,7,2026-08-17,baseline,205.0,138.5,122.45,153.35,104.94,167.19,78.65,201.21
results-1527,2026-08-10,recovered,7,2026-08-17,frozen,205.0,92.0,48.0,163.75,21.0,307.2,0.0,768.25
results-1527,2026-08-10,recovered,14,2026-08-24,baseline,359.0,291.75,279.44,305.96,260.0,332.53,227.86,366.58
results-1527,2026-08-10,recovered,14,2026-08-24,frozen,359.0,176.0,99.0,362.0,36.0,566.6,0.0,1348.05
results-1527,2026-08-10,recovered,21,2026-08-31,baseline,523.0,396.05,380.71,420.09,344.35,444.88,302.33,493.67
results-1527,2026-08-10,recovered,21,2026-08-31,frozen,523.0,279.5,135.95,530.2,54.0,974.0,1.0,2454.65
results-1573,2026-08-15,recovered,7,2026-08-22,baseline,160.0,191.0,176.14,204.24,162.79,224.51,127.8,258.1
results-1573,2026-08-15,recovered,7,2026-08-22,frozen,160.0,249.0,148.95,389.05,61.0,652.4,0.0,1131.8
results-1573,2026-08-15,recovered,14,2026-08-29,baseline,326.0,327.21,303.78,344.81,276.43,375.06,234.4,423.74
results-1573,2026-08-15,recovered,14,2026-08-29,frozen,326.0,556.0,352.95,876.15,158.2,1523.0,3.95,2960.3
results-1591,2026-08-17,recovered,7,2026-08-24,baseline,154.0,205.5,192.65,219.8,175.86,235.82,146.69,271.79
results-1591,2026-08-17,recovered,7,2026-08-24,frozen,154.0,436.5,381.2,496.7,315.8,580.0,198.4,708.25
results-1591,2026-08-17,recovered,14,2026-08-31,baseline,318.0,334.86,315.17,361.64,289.1,382.62,249.17,425.25
results-1591,2026-08-17,recovered,14,2026-08-31,frozen,318.0,906.5,770.65,1044.0,635.6,1197.8,388.3,1524.4
results-v1.15.0,2026-08-18,recovered,7,2026-08-25,baseline,154.0,201.5,186.9,214.61,171.74,229.83,133.0,261.05
results-v1.15.0,2026-08-18,recovered,7,2026-08-25,frozen,154.0,450.0,398.95,501.7,325.0,568.6,168.2,704.3
results-v1.16.0,2026-08-23,recovered,7,2026-08-30,baseline,168.0,151.5,139.0,166.17,126.6,183.14,102.81,229.05
results-v1.16.0,2026-08-23,recovered,7,2026-08-30,frozen,168.0,463.0,385.65,533.35,291.6,602.0,134.05,776.65
